line_id,line_name,mode_name,station_id,station_name,lat,lon,station_modes
hammersmith-city,Hammersmith & City,tube,940GZZLUGHK,Goldhawk Road Underground Station,51.502005,-0.226715,['tube']
hammersmith-city,Hammersmith & City,tube,940GZZLUGPS,Great Portland Street Underground Station,51.52384,-0.144262,['tube']
hammersmith-city,Hammersmith & City,tube,940GZZLUHSC,Hammersmith (H&C Line) Underground Station,51.49331,-0.2243,['tube']
hammersmith-city,Hammersmith & City,tube,940GZZLUKSX,King's Cross St. Pancras Underground Station,51.530663,-0.123194,['tube']
hammersmith-city,Hammersmith & City,tube,940GZZLULAD,Ladbroke Grove Underground Station,51.517449,-0.210391,['tube']
hammersmith-city,Hammersmith & City,tube,940GZZLULRD,Latimer Road Underground Station,51.513389,-0.217799,['tube']
hammersmith-city,Hammersmith & City,tube,940GZZLULVT,Liverpool Street Underground Station,51.517372,-0.083182,['tube']
hammersmith-city,Hammersmith & City,tube,940GZZLUMED,Mile End Underground Station,51.525122,-0.03364,['tube']
hammersmith-city,Hammersmith & City,tube,940GZZLUMGT,Moorgate Underground Station,51.518176,-0.088322,['tube']
hammersmith-city,Hammersmith & City,tube,940GZZLUPAH,Paddington (H&C Line)-Underground,51.518187,-0.178306,['tube']
hammersmith-city,Hammersmith & City,tube,940GZZLUPLW,Plaistow Underground Station,51.531341,0.017451,['tube']
hammersmith-city,Hammersmith & City,tube,940GZZLURYO,Royal Oak Underground Station,51.519113,-0.188748,['tube']
hammersmith-city,Hammersmith & City,tube,940GZZLUSBM,Shepherd's Bush Market Underground Station,51.505579,-0.226375,['tube']
hammersmith-city,Hammersmith & City,tube,940GZZLUSGN,Stepney Green Underground Station,51.521858,-0.046596,['tube']
hammersmith-city,Hammersmith & City,tube,940GZZLUUPK,Upton Park Underground Station,51.53534,0.035263,['tube']
hammersmith-city,Hammersmith & City,tube,940GZZLUWHM,West Ham Underground Station,51.528136,0.005055,['tube']
hammersmith-city,Hammersmith & City,tube,940GZZLUWLA,Wood Lane Underground Station,51.509669,-0.22453,['tube']
hammersmith-city,Hammersmith & City,tube,940GZZLUWPL,Whitechapel Underground Station,51.519518,-0.059971,['tube']
hammersmith-city,Hammersmith & City,tube,940GZZLUWSP,Westbourne Park Underground Station,51.52111,-0.201065,['tube']
jubilee,Jubilee,tube,940GZZLUBMY,Bermondsey Underground Station,51.49775,-0.063993,['tube']
jubilee,Jubilee,tube,940GZZLUBND,Bond Street Underground Station,51.514304,-0.149723,['tube']
jubilee,Jubilee,tube,940GZZLUBST,Baker Street Underground Station,51.522883,-0.15713,['tube']
jubilee,Jubilee,tube,940GZZLUCGT,Canning Town Underground Station,51.513584,0.008322,['tube']
jubilee,Jubilee,tube,940GZZLUCPK,Canons Park Underground Station,51.607701,-0.294693,['tube']
jubilee,Jubilee,tube,940GZZLUCWR,Canada Water Underground Station,51.497931,-0.049405,['tube']
jubilee,Jubilee,tube,940GZZLUCYF,Canary Wharf Underground Station,51.503488,-0.018246,['tube']
jubilee,Jubilee,tube,940GZZLUDOH,Dollis Hill Underground Station,51.551955,-0.239068,['tube']
jubilee,Jubilee,tube,940GZZLUFYR,Finchley Road Underground Station,51.546825,-0.179845,['tube']
jubilee,Jubilee,tube,940GZZLUGPK,Green Park Underground Station,51.506947,-0.142787,['tube']
jubilee,Jubilee,tube,940GZZLUKBN,Kilburn Underground Station,51.547183,-0.204248,['tube']
jubilee,Jubilee,tube,940GZZLUKBY,Kingsbury Underground Station,51.584845,-0.27879,['tube']
jubilee,Jubilee,tube,940GZZLULNB,London Bridge Underground Station,51.505721,-0.088873,['tube']
jubilee,Jubilee,tube,940GZZLUNDN,Neasden Underground Station,51.553986,-0.249837,['tube']
jubilee,Jubilee,tube,940GZZLUNGW,North Greenwich Underground Station,51.50047,0.004287,['tube']
jubilee,Jubilee,tube,940GZZLUQBY,Queensbury Underground Station,51.594188,-0.286219,['tube']
jubilee,Jubilee,tube,940GZZLUSJW,St. John's Wood Underground Station,51.534521,-0.173948,['tube']
jubilee,Jubilee,tube,940GZZLUSTD,Stratford Underground Station,51.541806,-0.003458,['tube']
jubilee,Jubilee,tube,940GZZLUSTM,Stanmore Underground Station,51.619839,-0.303266,['tube']
jubilee,Jubilee,tube,940GZZLUSWC,Swiss Cottage Underground Station,51.543681,-0.174894,['tube']
jubilee,Jubilee,tube,940GZZLUSWK,Southwark Underground Station,51.50427,-0.105331,['tube']
jubilee,Jubilee,tube,940GZZLUWHM,West Ham Underground Station,51.528136,0.005055,['tube']
jubilee,Jubilee,tube,940GZZLUWHP,West Hampstead Underground Station,51.546638,-0.191059,['tube']
jubilee,Jubilee,tube,940GZZLUWIG,Willesden Green Underground Station,51.549146,-0.221537,['tube']
jubilee,Jubilee,tube,940GZZLUWLO,Waterloo Underground Station,51.503299,-0.11478,['tube']
jubilee,Jubilee,tube,940GZZLUWSM,Westminster Underground Station,51.50132,-0.124861,['tube']
jubilee,Jubilee,tube,940GZZLUWYP,Wembley Park Underground Station,51.563198,-0.279262,['tube']
liberty,Liberty,overground,910GEMRSPKH,Emerson Park Rail Station,51.568642,0.220113,['overground']
liberty,Liberty,overground,910GROMFORD,Romford Rail Station,51.574829,0.183237,"['elizabeth-line', 'national-rail', 'overground']"
liberty,Liberty,overground,910GUPMNSTR,Upminster Rail Station,51.559018,0.25088,"['national-rail', 'overground']"
lioness,Lioness,overground,910GBUSHYDC,Bushey Rail Station,51.645402,-0.384799,['overground']
lioness,Lioness,overground,910GCRPNDPK,Carpenders Park Rail Station,51.628351,-0.385939,['overground']
lioness,Lioness,overground,910GEUSTON,London Euston Rail Station,51.528136,-0.133924,"['overground', 'national-rail']"
lioness,Lioness,overground,910GHARLSDN,Harlesden Rail Station,51.536289,-0.257667,['overground']
lioness,Lioness,overground,910GHEDSTNL,Headstone Lane Rail Station,51.602649,-0.35722,['overground']
lioness,Lioness,overground,910GHROW,Harrow & Wealdstone Rail Station,51.592169,-0.334571,"['overground', 'national-rail']"
lioness,Lioness,overground,910GHTCHEND,Hatch End Rail Station,51.609417,-0.368601,['overground']
lioness,Lioness,overground,910GKENSLG,Kensal Green Rail Station,51.53054,-0.225088,['overground']
lioness,Lioness,overground,910GKLBRNHR,Kilburn High Road Rail Station,51.537277,-0.192237,['overground']
lioness,Lioness,overground,910GKTON,Kenton Rail Station,51.581802,-0.316981,['overground']
lioness,Lioness,overground,910GNWEMBLY,North Wembley Rail Station,51.562596,-0.303984,['overground']
lioness,Lioness,overground,910GQPRK,Queens Park (London) Rail Station,51.533966,-0.204985,['overground']
lioness,Lioness,overground,910GSHMPSTD,South Hampstead Rail Station,51.541432,-0.178878,['overground']
lioness,Lioness,overground,910GSKENTON,South Kenton Rail Station,51.570214,-0.308462,['overground']
lioness,Lioness,overground,910GSTNBGPK,Stonebridge Park Rail Station,51.544111,-0.275828,['overground']
lioness,Lioness,overground,910GWATFDHS,Watford High Street Rail Station,51.652655,-0.391711,['overground']
lioness,Lioness,overground,910GWATFJDC,Watford Junction Rail Station,51.663529,-0.396517,['overground']
lioness,Lioness,overground,910GWLSDJHL,Willesden Junction Rail Station,51.532497,-0.244548,['overground']
lioness,Lioness,overground,910GWMBY,Wembley Central Rail Station,51.552325,-0.296433,['overground']
metropolitan,Metropolitan,tube,940GZZLUALD,Aldgate Underground Station,51.514246,-0.075689,['tube']
metropolitan,Metropolitan,tube,940GZZLUAMS,Amersham Underground Station,51.674126,-0.607714,['tube']
metropolitan,Metropolitan,tube,940GZZLUBBN,Barbican Underground Station,51.520275,-0.097993,['tube']
metropolitan,Metropolitan,tube,940GZZLUBST,Baker Street Underground Station,51.522883,-0.15713,['tube']
metropolitan,Metropolitan,tube,940GZZLUCAL,Chalfont & Latimer Underground Station,51.667985,-0.560689,['tube']
metropolitan,Metropolitan,tube,940GZZLUCSM,Chesham Underground Station,51.705208,-0.611247,['tube']
metropolitan,Metropolitan,tube,940GZZLUCXY,Croxley Underground Station,51.647044,-0.441718,['tube']
metropolitan,Metropolitan,tube,940GZZLUCYD,Chorleywood Underground Station,51.654358,-0.518461,['tube']
metropolitan,Metropolitan,tube,940GZZLUEAE,Eastcote Underground Station,51.576506,-0.397373,['tube']
metropolitan,Metropolitan,tube,940GZZLUESQ,Euston Square Underground Station,51.525604,-0.135829,['tube']
metropolitan,Metropolitan,tube,940GZZLUFCN,Farringdon Underground Station,51.520252,-0.104913,['tube']
metropolitan,Metropolitan,tube,940GZZLUFYR,Finchley Road Underground Station,51.546825,-0.179845,['tube']
metropolitan,Metropolitan,tube,940GZZLUGPS,Great Portland Street Underground Station,51.52384,-0.144262,['tube']
metropolitan,Metropolitan,tube,940GZZLUHGD,Hillingdon Underground Station,51.553715,-0.449828,['tube']
metropolitan,Metropolitan,tube,940GZZLUHOH,Harrow-on-the-Hill Underground Station,51.579195,-0.337225,['tube']
metropolitan,Metropolitan,tube,940GZZLUICK,Ickenham Underground Station,51.561992,-0.442001,['tube']
metropolitan,Metropolitan,tube,940GZZLUKSX,King's Cross St. Pancras Underground Station,51.530663,-0.123194,['tube']
metropolitan,Metropolitan,tube,940GZZLULVT,Liverpool Street Underground Station,51.517372,-0.083182,['tube']
metropolitan,Metropolitan,tube,940GZZLUMGT,Moorgate Underground Station,51.518176,-0.088322,['tube']
metropolitan,Metropolitan,tube,940GZZLUMPK,Moor Park Underground Station,51.629845,-0.432454,['tube']
metropolitan,Metropolitan,tube,940GZZLUNHA,North Harrow Underground Station,51.584872,-0.362408,['tube']
metropolitan,Metropolitan,tube,940GZZLUNKP,Northwick Park Underground Station,51.578481,-0.318056,['tube']
metropolitan,Metropolitan,tube,940GZZLUNOW,Northwood Underground Station,51.611053,-0.423829,['tube']
metropolitan,Metropolitan,tube,940GZZLUNWH,Northwood Hills Underground Station,51.600572,-0.409464,['tube']
metropolitan,Metropolitan,tube,940GZZLUPNR,Pinner Underground Station,51.592901,-0.381161,['tube']
metropolitan,Metropolitan,tube,940GZZLUPRD,Preston Road Underground Station,51.571972,-0.295107,['tube']
metropolitan,Metropolitan,tube,940GZZLURKW,Rickmansworth Underground Station,51.640207,-0.473703,['tube']
metropolitan,Metropolitan,tube,940GZZLURSM,Ruislip Manor Underground Station,51.573202,-0.412973,['tube']
metropolitan,Metropolitan,tube,940GZZLURSP,Ruislip Underground Station,51.571354,-0.421898,['tube']
metropolitan,Metropolitan,tube,940GZZLURYL,Rayners Lane Underground Station,51.575147,-0.371127,['tube']
metropolitan,Metropolitan,tube,940GZZLUUXB,Uxbridge Underground Station,51.546565,-0.477949,['tube']
metropolitan,Metropolitan,tube,940GZZLUWAF,Watford Underground Station,51.657446,-0.417377,['tube']
metropolitan,Metropolitan,tube,940GZZLUWHW,West Harrow Underground Station,51.57971,-0.3534,['tube']
metropolitan,Metropolitan,tube,940GZZLUWYP,Wembley Park Underground Station,51.563198,-0.279262,['tube']
mildmay,Mildmay,overground,910GACTNCTL,Acton Central Rail Station,51.508716,-0.262971,['overground']
mildmay,Mildmay,overground,910GBRBY,Brondesbury Rail Station,51.545166,-0.202309,['overground']
mildmay,Mildmay,overground,910GBRBYPK,Brondesbury Park Rail Station,51.540734,-0.210054,['overground']
mildmay,Mildmay,overground,910GCLDNNRB,Caledonian Road & Barnsbury Rail Station,51.543041,-0.116729,['overground']
mildmay,Mildmay,overground,910GCLPHMJ1,Clapham Junction Rail Station,51.464187,-0.170221,['overground']
mildmay,Mildmay,overground,910GCLPHMJC,Clapham Junction Rail Station,51.464188,-0.170293,"['national-rail', 'overground']"
mildmay,Mildmay,overground,910GCMDNRD,Camden Road Rail Station,51.541791,-0.138701,['overground']
mildmay,Mildmay,overground,910GCNNB,Canonbury Rail Station,51.548732,-0.092191,"['bus', 'overground']"
mildmay,Mildmay,overground,910GCSEAH,Imperial Wharf Rail Station,51.474949,-0.182823,['overground']
mildmay,Mildmay,overground,910GDALSKLD,Dalston Kingsland Rail Station,51.548148,-0.075701,['overground']
mildmay,Mildmay,overground,910GFNCHLYR,Finchley Road & Frognal Rail Station,51.550266,-0.183141,['overground']
mildmay,Mildmay,overground,910GGNRSBRY,Gunnersbury Rail Station,51.491678,-0.275286,['overground']
mildmay,Mildmay,overground,910GGOSPLOK,Gospel Oak Rail Station,51.555335,-0.15077,['overground']
mildmay,Mildmay,overground,910GHACKNYC,Hackney Central Rail Station,51.547105,-0.056058,['overground']
mildmay,Mildmay,overground,910GHACKNYW,Hackney Wick Rail Station,51.54341,-0.02492,['overground']
mildmay,Mildmay,overground,910GHGHI,Highbury & Islington Rail Station,51.546177,-0.103764,"['overground', 'national-rail']"
mildmay,Mildmay,overground,910GHMPSTDH,Hampstead Heath Rail Station,51.55521,-0.165705,['overground']
mildmay,Mildmay,overground,910GHOMRTON,Homerton Rail Station,51.547012,-0.04236,['overground']
mildmay,Mildmay,overground,910GKENOLYM,Kensington (Olympia) Rail Station,51.497899,-0.210364,['overground']
mildmay,Mildmay,overground,910GKENR,Kensal Rise Rail Station,51.534554,-0.219957,['overground']
mildmay,Mildmay,overground,910GKEWGRDN,Kew Gardens Rail Station,51.477073,-0.285054,['overground']
mildmay,Mildmay,overground,910GKNTSHTW,Kentish Town West Rail Station,51.546548,-0.146655,['overground']
mildmay,Mildmay,overground,910GRICHMND,Richmond (London) Rail Station,51.463061,-0.301558,"['national-rail', 'overground']"
mildmay,Mildmay,overground,910GSACTON,South Acton Rail Station,51.499695,-0.270157,['overground']
mildmay,Mildmay,overground,910GSHPDSB,Shepherds Bush Rail Station,51.505285,-0.217654,['overground']
mildmay,Mildmay,overground,910GSTFD,Stratford (London) Rail Station,51.541895,-0.003397,"['elizabeth-line', 'national-rail', 'overground']"
mildmay,Mildmay,overground,910GWBRMPTN,West Brompton Rail Station,51.487061,-0.195593,['overground']
mildmay,Mildmay,overground,910GWHMDSTD,West Hampstead Rail Station,51.547468,-0.191185,['overground']
mildmay,Mildmay,overground,910GWLSDJHL,Willesden Junction Rail Station,51.532497,-0.244548,['overground']
northern,Northern,tube,940GZZBPSUST,Battersea Power Station Underground Station,51.479932,-0.142142,['tube']
northern,Northern,tube,940GZZLUACY,Archway Underground Station,51.565478,-0.134819,['tube']
northern,Northern,tube,940GZZLUAGL,Angel Underground Station,51.532624,-0.105898,['tube']
northern,Northern,tube,940GZZLUBLM,Balham Underground Station,51.443288,-0.152997,['tube']
northern,Northern,tube,940GZZLUBNK,Bank Underground Station,51.513132,-0.090047,['tube']
northern,Northern,tube,940GZZLUBOR,Borough Underground Station,51.501199,-0.09337,['tube']
northern,Northern,tube,940GZZLUBTK,Burnt Oak Underground Station,51.602774,-0.264048,['tube']
northern,Northern,tube,940GZZLUBTX,Brent Cross Underground Station,51.57665,-0.213622,['tube']
northern,Northern,tube,940GZZLUBZP,Belsize Park Underground Station,51.550529,-0.164783,['tube']
northern,Northern,tube,940GZZLUCFM,Chalk Farm Underground Station,51.544118,-0.153388,['tube']
northern,Northern,tube,940GZZLUCHX,Charing Cross Underground Station,51.50741,-0.127277,['tube']
northern,Northern,tube,940GZZLUCND,Colindale Underground Station,51.595424,-0.249919,['tube']
northern,Northern,tube,940GZZLUCPC,Clapham Common Underground Station,51.461742,-0.138317,['tube']
northern,Northern,tube,940GZZLUCPN,Clapham North Underground Station,51.465135,-0.130016,['tube']
northern,Northern,tube,940GZZLUCPS,Clapham South Underground Station,51.452654,-0.147582,['tube']
northern,Northern,tube,940GZZLUCSD,Colliers Wood Underground Station,51.41816,-0.178086,['tube']
northern,Northern,tube,940GZZLUCTN,Camden Town Underground Station,51.539292,-0.14274,['tube']
northern,Northern,tube,940GZZLUEAC,Elephant & Castle Underground Station,51.494536,-0.100606,['tube']
northern,Northern,tube,940GZZLUEFY,East Finchley Underground Station,51.587131,-0.165012,['tube']
northern,Northern,tube,940GZZLUEGW,Edgware Underground Station,51.613653,-0.274928,['tube']
northern,Northern,tube,940GZZLUEMB,Embankment Underground Station,51.507058,-0.122666,['tube']
northern,Northern,tube,940GZZLUEUS,Euston Underground Station,51.528186,-0.134239,['tube']
northern,Northern,tube,940GZZLUFYC,Finchley Central Underground Station,51.600921,-0.192527,['tube']
northern,Northern,tube,940GZZLUGDG,Goodge Street Underground Station,51.520599,-0.134361,['tube']
northern,Northern,tube,940GZZLUGGN,Golders Green Underground Station,51.572259,-0.194039,['tube']
northern,Northern,tube,940GZZLUHBT,High Barnet Underground Station,51.650541,-0.194298,['tube']
northern,Northern,tube,940GZZLUHCL,Hendon Central Underground Station,51.583301,-0.226424,['tube']
northern,Northern,tube,940GZZLUHGT,Highgate Underground Station,51.577532,-0.145857,['tube']
northern,Northern,tube,940GZZLUHTD,Hampstead Underground Station,51.556239,-0.177464,['tube']
northern,Northern,tube,940GZZLUKNG,Kennington Underground Station,51.488337,-0.105963,['tube']
northern,Northern,tube,940GZZLUKSH,Kentish Town Underground Station,51.550312,-0.140733,['tube']
northern,Northern,tube,940GZZLUKSX,King's Cross St. Pancras Underground Station,51.530663,-0.123194,['tube']
northern,Northern,tube,940GZZLULNB,London Bridge Underground Station,51.505721,-0.088873,['tube']
northern,Northern,tube,940GZZLULSQ,Leicester Square Underground Station,51.511386,-0.128426,['tube']
northern,Northern,tube,940GZZLUMDN,Morden Underground Station,51.402142,-0.194839,['tube']
northern,Northern,tube,940GZZLUMGT,Moorgate Underground Station,51.518176,-0.088322,['tube']
northern,Northern,tube,940GZZLUMHL,Mill Hill East Underground Station,51.608229,-0.209986,['tube']
northern,Northern,tube,940GZZLUMTC,Mornington Crescent Underground Station,51.534679,-0.138789,['tube']
northern,Northern,tube,940GZZLUODS,Old Street Underground Station,51.525864,-0.08777,['tube']
northern,Northern,tube,940GZZLUOVL,Oval Underground Station,51.48185,-0.112439,['tube']
northern,Northern,tube,940GZZLUSKW,Stockwell Underground Station,51.472184,-0.122644,['tube']
northern,Northern,tube,940GZZLUSWN,South Wimbledon Underground Station,51.415309,-0.192005,['tube']
northern,Northern,tube,940GZZLUTAW,Totteridge & Whetstone Underground Station,51.630597,-0.17921,['tube']
northern,Northern,tube,940GZZLUTBC,Tooting Bec Underground Station,51.435678,-0.159736,['tube']
northern,Northern,tube,940GZZLUTBY,Tooting Broadway Underground Station,51.42763,-0.168374,['tube']
northern,Northern,tube,940GZZLUTCR,Tottenham Court Road Underground Station,51.516426,-0.13041,['tube']
northern,Northern,tube,940GZZLUTFP,Tufnell Park Underground Station,51.556822,-0.138433,['tube']
northern,Northern,tube,940GZZLUWFN,West Finchley Underground Station,51.609426,-0.188362,['tube']
northern,Northern,tube,940GZZLUWLO,Waterloo Underground Station,51.503299,-0.11478,['tube']
northern,Northern,tube,940GZZLUWOP,Woodside Park Underground Station,51.618014,-0.18542,['tube']
northern,Northern,tube,940GZZLUWRR,Warren Street Underground Station,51.524951,-0.138321,['tube']
northern,Northern,tube,940GZZNEUGST,Nine Elms Underground Station,51.479912,-0.128476,['tube']
piccadilly,Piccadilly,tube,940GZZLUACT,Acton Town Underground Station,51.503057,-0.280462,['tube']
piccadilly,Piccadilly,tube,940GZZLUALP,Alperton Underground Station,51.540627,-0.29961,['tube']
piccadilly,Piccadilly,tube,940GZZLUASG,Arnos Grove Underground Station,51.616446,-0.133062,['tube']
piccadilly,Piccadilly,tube,940GZZLUASL,Arsenal Underground Station,51.558655,-0.107457,['tube']
piccadilly,Piccadilly,tube,940GZZLUBDS,Bounds Green Underground Station,51.607034,-0.124235,['tube']
piccadilly,Piccadilly,tube,940GZZLUBOS,Boston Manor Underground Station,51.495635,-0.324939,['tube']
piccadilly,Piccadilly,tube,940GZZLUBSC,Barons Court Underground Station,51.490311,-0.213427,['tube']
piccadilly,Piccadilly,tube,940GZZLUCAR,Caledonian Road Underground Station,51.548519,-0.118493,['tube']
piccadilly,Piccadilly,tube,940GZZLUCGN,Covent Garden Underground Station,51.513093,-0.124436,['tube']
piccadilly,Piccadilly,tube,940GZZLUCKS,Cockfosters Underground Station,51.65152,-0.149171,['tube']
piccadilly,Piccadilly,tube,940GZZLUEAE,Eastcote Underground Station,51.576506,-0.397373,['tube']
piccadilly,Piccadilly,tube,940GZZLUECM,Ealing Common Underground Station,51.51014,-0.288265,['tube']
piccadilly,Piccadilly,tube,940GZZLUECT,Earl's Court Underground Station,51.492063,-0.193378,['tube']
piccadilly,Piccadilly,tube,940GZZLUFPK,Finsbury Park Underground Station,51.564158,-0.106825,['tube']
piccadilly,Piccadilly,tube,940GZZLUGPK,Green Park Underground Station,51.506947,-0.142787,['tube']
piccadilly,Piccadilly,tube,940GZZLUGTR,Gloucester Road Underground Station,51.494316,-0.182658,['tube']
piccadilly,Piccadilly,tube,940GZZLUHBN,Holborn Underground Station,51.51758,-0.120475,['tube']
piccadilly,Piccadilly,tube,940GZZLUHGD,Hillingdon Underground Station,51.553715,-0.449828,['tube']
piccadilly,Piccadilly,tube,940GZZLUHNX,Hatton Cross Underground Station,51.466747,-0.423191,['tube']
piccadilly,Piccadilly,tube,940GZZLUHPC,Hyde Park Corner Underground Station,51.503035,-0.152441,['tube']
piccadilly,Piccadilly,tube,940GZZLUHR4,Heathrow Terminal 4 Underground Station,51.458524,-0.445771,['tube']
piccadilly,Piccadilly,tube,940GZZLUHR5,Heathrow Terminal 5 Underground Station,51.470052,-0.49056,['tube']
piccadilly,Piccadilly,tube,940GZZLUHRC,Heathrow Terminals 2 & 3 Underground Station,51.471235,-0.452265,['tube']
piccadilly,Piccadilly,tube,940GZZLUHSD,Hammersmith (Dist&Picc Line) Underground Station,51.4923,-0.22362,['tube']
piccadilly,Piccadilly,tube,940GZZLUHWC,Hounslow Central Underground Station,51.471295,-0.366578,['tube']
piccadilly,Piccadilly,tube,940GZZLUHWE,Hounslow East Underground Station,51.473213,-0.356474,['tube']
piccadilly,Piccadilly,tube,940GZZLUHWT,Hounslow West Underground Station,51.473469,-0.386544,['tube']
piccadilly,Piccadilly,tube,940GZZLUHWY,Holloway Road Underground Station,51.552697,-0.113244,['tube']
piccadilly,Piccadilly,tube,940GZZLUICK,Ickenham Underground Station,51.561992,-0.442001,['tube']
piccadilly,Piccadilly,tube,940GZZLUKNB,Knightsbridge Underground Station,51.501669,-0.160508,"['bus', 'tube']"
piccadilly,Piccadilly,tube,940GZZLUKSX,King's Cross St. Pancras Underground Station,51.530663,-0.123194,['tube']
piccadilly,Piccadilly,tube,940GZZLULSQ,Leicester Square Underground Station,51.511386,-0.128426,['tube']
piccadilly,Piccadilly,tube,940GZZLUMRH,Manor House Underground Station,51.570738,-0.096118,['tube']
piccadilly,Piccadilly,tube,940GZZLUNEN,North Ealing Underground Station,51.517505,-0.288868,['tube']
piccadilly,Piccadilly,tube,940GZZLUNFD,Northfields Underground Station,51.499319,-0.314719,['tube']
piccadilly,Piccadilly,tube,940GZZLUOAK,Oakwood Underground Station,51.647726,-0.132182,['tube']
piccadilly,Piccadilly,tube,940GZZLUOSY,Osterley Underground Station,51.481274,-0.352224,['tube']
piccadilly,Piccadilly,tube,940GZZLUPCC,Piccadilly Circus Underground Station,51.51005,-0.133798,['tube']
piccadilly,Piccadilly,tube,940GZZLUPKR,Park Royal Underground Station,51.527123,-0.284341,['tube']
piccadilly,Piccadilly,tube,940GZZLURSM,Ruislip Manor Underground Station,51.573202,-0.412973,['tube']
piccadilly,Piccadilly,tube,940GZZLURSP,Ruislip Underground Station,51.571354,-0.421898,['tube']
piccadilly,Piccadilly,tube,940GZZLURSQ,Russell Square Underground Station,51.523073,-0.124285,['tube']
piccadilly,Piccadilly,tube,940GZZLURYL,Rayners Lane Underground Station,51.575147,-0.371127,['tube']
piccadilly,Piccadilly,tube,940GZZLUSEA,South Ealing Underground Station,51.501003,-0.307424,['tube']
piccadilly,Piccadilly,tube,940GZZLUSGT,Southgate Underground Station,51.632315,-0.127816,['tube']
piccadilly,Piccadilly,tube,940GZZLUSHH,South Harrow Underground Station,51.564888,-0.352492,['tube']
piccadilly,Piccadilly,tube,940GZZLUSKS,South Kensington Underground Station,51.494094,-0.174138,['tube']
piccadilly,Piccadilly,tube,940GZZLUSUH,Sudbury Hill Underground Station,51.556946,-0.336435,['tube']
piccadilly,Piccadilly,tube,940GZZLUSUT,Sudbury Town Underground Station,51.550815,-0.315745,['tube']
piccadilly,Piccadilly,tube,940GZZLUTNG,Turnham Green Underground Station,51.495148,-0.254555,['tube']
piccadilly,Piccadilly,tube,940GZZLUTPN,Turnpike Lane Underground Station,51.590272,-0.102953,['tube']
piccadilly,Piccadilly,tube,940GZZLUUXB,Uxbridge Underground Station,51.546565,-0.477949,['tube']
piccadilly,Piccadilly,tube,940GZZLUWOG,Wood Green Underground Station,51.597479,-0.109886,['tube']
suffragette,Suffragette,overground,910GBARKING,Barking Rail Station,51.539495,0.080903,"['overground', 'national-rail']"
suffragette,Suffragette,overground,910GBKRVS,Barking Riverside,51.51953,0.11596,['overground']
suffragette,Suffragette,overground,910GBLCHSRD,Blackhorse Road Rail Station,51.586605,-0.041236,['overground']
suffragette,Suffragette,overground,910GCROUCHH,Crouch Hill Rail Station,51.571302,-0.117149,['overground']
suffragette,Suffragette,overground,910GGOSPLOK,Gospel Oak Rail Station,51.555335,-0.15077,['overground']
suffragette,Suffragette,overground,910GHRGYGL,Harringay Green Lanes Rail Station,51.577182,-0.098144,['overground']
suffragette,Suffragette,overground,910GLEYTNMR,Leyton Midland Road Rail Station,51.569725,-0.008051,['overground']
suffragette,Suffragette,overground,910GLYTNSHR,Leytonstone High Road Rail Station,51.563554,0.008416,['overground']
suffragette,Suffragette,overground,910GSTOTNHM,South Tottenham Rail Station,51.580372,-0.072103,['overground']
suffragette,Suffragette,overground,910GUPRHLWY,Upper Holloway Rail Station,51.563631,-0.129513,['overground']
suffragette,Suffragette,overground,910GWDGRNPK,Woodgrange Park Rail Station,51.549264,0.044423,['overground']
suffragette,Suffragette,overground,910GWLTHQRD,Walthamstow Queens Road Rail Station,51.581503,-0.023846,['overground']
suffragette,Suffragette,overground,910GWNSTDPK,Wanstead Park Rail Station,51.551693,0.026213,['overground']
victoria,Victoria,tube,940GZZLUBLR,Blackhorse Road Underground Station,51.586919,-0.04115,['tube']
victoria,Victoria,tube,940GZZLUBXN,Brixton Underground Station,51.462618,-0.114888,['tube']
victoria,Victoria,tube,940GZZLUEUS,Euston Underground Station,51.528186,-0.134239,['tube']
victoria,Victoria,tube,940GZZLUFPK,Finsbury Park Underground Station,51.564158,-0.106825,['tube']
victoria,Victoria,tube,940GZZLUGPK,Green Park Underground Station,51.506947,-0.142787,['tube']
victoria,Victoria,tube,940GZZLUHAI,Highbury & Islington Underground Station,51.54635,-0.103324,['tube']
victoria,Victoria,tube,940GZZLUKSX,King's Cross St. Pancras Underground Station,51.530663,-0.123194,['tube']
victoria,Victoria,tube,940GZZLUOXC,Oxford Circus Underground Station,51.515224,-0.141903,['tube']
victoria,Victoria,tube,940GZZLUPCO,Pimlico Underground Station,51.489097,-0.133761,['tube']
victoria,Victoria,tube,940GZZLUSKW,Stockwell Underground Station,51.472184,-0.122644,['tube']
victoria,Victoria,tube,940GZZLUSVS,Seven Sisters Underground Station,51.58333,-0.072584,['tube']
victoria,Victoria,tube,940GZZLUTMH,Tottenham Hale Underground Station,51.588108,-0.060241,['tube']
victoria,Victoria,tube,940GZZLUVIC,Victoria Underground Station,51.496359,-0.143102,['tube']
victoria,Victoria,tube,940GZZLUVXL,Vauxhall Underground Station,51.485743,-0.124204,['tube']
victoria,Victoria,tube,940GZZLUWRR,Warren Street Underground Station,51.524951,-0.138321,['tube']
victoria,Victoria,tube,940GZZLUWWL,Walthamstow Central Underground Station,51.582965,-0.019885,['tube']
waterloo-city,Waterloo & City,tube,940GZZLUBNK,Bank Underground Station,51.513132,-0.090047,['tube']
waterloo-city,Waterloo & City,tube,940GZZLUWLO,Waterloo Underground Station,51.503299,-0.11478,['tube']
